nose.x,nose.y,leftEye.x,leftEye.y,rightEye.x,rightEye.y,leftEar.x,leftEar.y,rightEar.x,rightEar.y,leftShoulder.x,leftShoulder.y,rightShoulder.x,rightShoulder.y,leftElbow.x,leftElbow.y,rightElbow.x,rightElbow.y,leftWrist.x,leftWrist.y,rightWrist.x,rightWrist.y,leftHip.x,leftHip.y,rightHip.x,rightHip.y,leftKnee.x,leftKnee.y,rightKnee.x,rightKnee.y,leftAnkle.x,leftAnkle.y,rightAnkle.x,rightAnkle.y
99.03993576348438,1314.959124555692,95.37416161273198,1321.555548156071,96.83692940128037,1306.6588411822659,90.44061171930744,1334.4995782823378,94.33179101650667,1297.5906119478177,122.94747746335159,1349.123636828556,112.51601938210351,1296.3281145150434,167.16505546605376,1358.8024254579957,154.73886658738732,1278.6362491828088,188.87361492715144,1361.0950137549921,191.31276695059483,1295.589541783251,194.10335508774955,1352.9730208723076,193.73330179376237,1311.151780898468,254.2537074697873,1361.5132110135,251.86919319885195,1302.3528553904623,314.6465842610525,1346.546803146275,317.8835220550224,1281.3683688845379
55.41611862538134,381.7719875258248,53.50657906581171,383.1309053340596,51.5300032588109,385.4824507801189,53.45646770224877,389.5082788899316,53.88915516123634,383.20193054898215,60.53698979686157,396.97409459540523,62.75082690406934,383.242816279668,76.03356253845271,397.6643092777504,78.51652804869752,382.11636115833227,81.15641193532099,391.7635268013282,81.81981216494657,382.9633550132581,92.99173847493564,393.292133861504,86.83964397789491,387.55121146683143,112.52590438970759,389.54081466333247,111.7557209046889,387.4946186754742,126.81154498182937,393.7467734929114,127.24185381886676,390.76658424643534
110.65969620924182,446.9551018909015,107.24569146475388,449.66886529321783,107.07199398869126,446.0490228036367,108.43674033130314,453.1530294661594,108.12320138623751,445.69670336126103,121.37349110058501,459.68402979710277,119.53254617938124,443.3737667149271,135.55027710202688,461.37533526442934,134.69619727867956,439.44997141101845,136.8235746456548,456.22792884870347,136.25545163967845,446.2348999944843,153.44258769693934,452.8750875652736,150.7629260856863,446.6520058643315,175.8933751158701,452.4923304131352,176.01481226150497,442.76913549054854,202.50034364271917,443.62642986212217,205.41976708290406,434.83367141493284
302.4389795088257,1206.884371009362,299.21292117457466,1211.9449057472305,299.2024943057555,1203.8077215922492,299.525208895382,1211.9206678637734,297.433703796728,1205.6884287447435,309.45236696668127,1219.6932919853245,309.13889617422194,1200.3677865405184,325.97080044955266,1230.5260690533203,330.911336225099,1198.5652808408324,337.15073925028975,1232.3650687762315,343.33216888484617,1200.8433072012206,341.9428842443233,1211.1029055911633,339.1881328593429,1205.1775887929666,368.6259705933698,1210.128970843687,352.84843093306796,1204.9183625395506,381.86931258145603,1210.224369174177,368.3052050722945,1210.5051115116435
178.74122152124067,226.96330525737326,175.4717788936263,230.45298856847427,176.16651468374744,226.62100478673216,177.45523127460746,237.9468701197293,178.80476326778017,226.69401296906517,190.99871086163267,237.11054470810896,188.93047915811528,226.9818464732927,206.26010335724928,242.78178622609684,207.21693787303684,224.1242803427653,214.71143473672288,241.7404784838524,218.53635914172395,229.57058606204856,218.79721132262443,233.01960585205458,222.8397249220024,232.43905571337356,245.03803357162545,235.38967595256784,245.19382874985664,227.54587970755486,264.3280502134467,242.02563069873275,265.04070090003245,231.43250035966577
105.54708326185072,650.8283995787716,102.89710739007755,651.4744068247027,99.85642030543517,646.5612958186248,104.06887530836121,658.5182992993762,103.57796152617924,647.883812002314,116.21706490636649,662.5418613479511,115.37209113512989,642.5814684302405,129.24365328942517,671.7054370838425,129.5899491607865,638.8722008184367,137.17500116040745,673.4988721046269,138.65127684352336,641.1282253315026,147.5549113939326,663.2766413850005,145.9026968179189,647.3283738111966,166.24768058940393,667.503479099224,165.42662550329828,645.3338238598468,188.09516049942343,671.7034249253599,189.48054460310425,643.25508209022
327.1134871227766,1321.7912309161081,324.2862127256082,1324.175776928927,324.7066677516571,1314.803144622755,326.6964958809517,1326.1815904640146,327.6995736199456,1311.0915441081152,336.3769621551314,1327.6757538461363,334.6080766164134,1305.078213963268,351.7266189952043,1332.6289176245891,358.4896166571255,1306.2923280873813,360.01124070052884,1335.680019968441,358.945927153318,1317.7639462313634,360.1799011230469,1328.396090140633,362.9676172517774,1308.6444279255188,362.1183628249368,1331.9100332582823,365.5771003964896,1318.013741266349,387.55918782332844,1336.9504087607975,384.0804459019898,1319.369129695227
232.30327200911805,1065.8452705093375,226.06195903113257,1076.1317721063554,223.41557724944698,1056.2494056141668,238.1219807542159,1089.8220978498086,234.31592694199873,1037.3896073873063,303.0248908249996,1097.404061376521,311.0385084907695,1015.931490848984,381.4333840340848,1139.8606739908007,393.0813445404991,975.607076602203,391.99393707019414,1088.0940505925844,399.73264464016614,1023.0114510976542,460.35492334428056,1089.1425040710226,468.5368280330775,1025.6939190492724,603.4314257078713,1083.5137624904428,602.4235153731518,1024.9894195667844,704.5019770157414,1083.3895024106503,693.8393520131249,1030.4028922403188
202.10622191984632,1150.311951922725,196.78390556257236,1155.0320324954857,196.01785298940297,1147.342990158375,199.6177413279168,1160.2619774424738,198.76667797732108,1140.7721169673794,218.3147403045114,1161.3384088360351,212.63314836400752,1132.6664706085699,237.5796803868161,1172.270690346062,237.07456014585182,1127.6960607446276,245.15891805721682,1158.670266671208,243.25663771011622,1145.8744943073675,266.4966162319841,1163.2812932107302,262.32038289947366,1136.0718038738673,297.78648616438807,1161.193116409961,298.7397688255061,1136.247245315957,325.1496140976876,1150.2295418321808,338.9196942614709,1139.7576068677608
174.8311641920646,276.64139357908886,173.16602659803178,277.8719686084213,172.7374040580529,276.62685046774345,175.1721655178159,286.33072638126913,174.33973566572575,276.3870209073847,185.0777456100478,285.0519041094167,188.96394592740216,272.4589558432091,202.53452361463277,288.3647924658533,200.70110139731258,270.43965829653644,202.9004090407799,286.9623402839275,209.17991627518083,275.53082960090063,217.72988055425608,281.45651265769374,217.9825472231791,272.9968269661899,240.46349840972985,283.6703321227551,242.12357423289956,273.7428726124801,265.78623665901176,281.4756705796948,264.2800587798987,276.9248686775076
98.83893740921518,1314.9146731057433,95.3317908494137,1321.495595174429,96.93186766170277,1306.467994479448,90.30622677834147,1334.4947961889661,94.27854943253232,1297.474339736867,123.01067652706774,1348.936043798396,112.72932744092843,1296.3939581359195,166.9327121923043,1359.060920743133,154.43020439325707,1278.601666936522,188.69986513676423,1361.3011174993799,191.27339010247533,1296.7397489056248,194.22330367487385,1352.9013676323164,193.7247347231791,1311.3280539882487,254.30166290724043,1361.522958448689,251.65547046501393,1302.3179414382766,314.6661133423989,1346.6134522024508,317.85092111180455,1281.7701026165876
55.117689881053685,381.6176975772506,53.204617424757814,383.027285904018,51.27552334660141,385.3330214429435,53.22654048638819,389.4754404825571,53.713141456454686,382.99410095691434,60.52707887206917,397.3014749728535,62.735115328572775,382.9990696348541,76.22547259868469,397.667148794624,78.4480212408032,381.89853523250423,81.18429259062924,391.69454531890534,81.74901792520912,382.84139304530925,93.01473374024575,393.26154876661326,86.92182738205481,387.3513798711202,112.44946788208348,389.6558317773234,111.90439725522114,387.43107221326375,126.87827334266228,393.7358405427471,127.30450790170632,390.70967905103134
110.66200067923653,446.97399864216635,107.24390941808296,449.70051997282553,107.06297480715621,446.0393878434363,108.39707551442454,453.15106687292587,108.08516791237922,445.6782893945872,121.38263698837407,459.70507691764135,119.5305299181196,443.3188760609505,135.5390487201616,461.37858274143105,134.67380914750325,439.4587549450868,136.82313021386992,456.2185781738027,136.2249173522551,446.24762682539915,153.43626774257294,452.87769831945843,150.74876954148888,446.66115911226603,175.87792463204843,452.49373825684864,175.99130585164747,442.7501043412041,202.48336884426604,443.6098850772506,205.45486759495088,434.82006909014467
302.48038221716547,1207.315943259736,298.98088506750156,1212.0591031282536,299.14248209630676,1204.1133876246502,299.63354562224345,1211.7654032908274,297.5953646586081,1205.7023160697147,309.4243476064207,1219.7070835159197,309.6624732928529,1199.7185756637675,326.0280301608666,1230.9101051020784,331.1359000228213,1199.074530534481,337.02619276197845,1233.6373999067919,343.6790272551836,1200.989591885457,342.1181977050724,1210.9201585172925,339.47038579853694,1204.9769648681513,368.3336655047044,1210.4008314697646,356.80352669615445,1208.3742904861665,381.82177133906805,1210.1527721716798,367.4604403183822,1209.1075163666994
178.74143725783603,226.96857823734788,175.4377769823954,230.4552514127367,176.19366221858982,226.62347351741442,177.4155357410612,237.9851688065298,178.86826565858922,226.65775527437796,190.9168108667265,237.0552956592534,189.12887331490634,226.91900726906152,206.26625388999574,242.7533543600135,207.22525825038315,224.1683819764359,214.67788301665206,241.7894124910274,218.48609227503113,229.68789270928227,218.76669191358695,233.15296306143446,222.94461658260917,232.4121122345336,245.11614077800027,235.14956186861497,245.2214771103659,227.34689048278585,264.5037572314999,242.0944939870998,265.19154757511245,231.49800607898717
105.43409391973802,650.7640772297754,102.72427238044845,651.4644837664912,99.63196209625784,646.5158740336047,103.96228799171128,658.3025832327625,103.50976188496129,647.8432490414843,116.12488418678646,662.3823379762839,115.11829946825466,642.4701830076092,129.17130473831048,671.759665874936,129.41095137973866,638.6716934196158,137.20437013425231,673.433954496051,138.6656311262687,640.8957514447635,147.56723981645766,663.192628287574,145.87832482196632,647.1619885120462,166.26452676181134,667.5431608471133,165.4820690883839,645.1682192133716,188.07868868640284,671.7214934842032,189.41020919358962,643.182321734133
326.86778257855275,1321.3524402497276,324.1501035716971,1323.7706077055407,324.54561474383263,1314.5488844260394,326.5784051722716,1326.0602965546052,327.4696627223147,1310.4891254478664,336.8226389249462,1327.532582717411,335.02537910447205,1304.952581307343,351.98272449105895,1332.5053619432424,359.0975590232145,1306.064905566762,360.21934612377265,1334.7253346480409,358.9468764903272,1317.3996916914407,361.0350939456481,1328.388814772249,364.15469358929494,1308.4764131688005,362.3302646363215,1332.3217794089687,366.20285315038103,1317.7243707628065,388.52222386633025,1336.9548982285635,384.7746087542673,1318.9699626328857
232.0896769414299,1066.6006506265048,225.9980645228632,1077.8373352082554,222.81491641340583,1057.7934853724053,239.10472357928586,1091.0442367784062,233.868004015863,1038.1686510982643,303.6940111940638,1096.9858431481,311.0052538584685,1016.1410365186589,383.0602882559457,1139.5476503784244,392.63106602991394,975.4025112868968,391.6325055608545,1087.9285465063742,399.6645541871027,1022.4833753070503,460.9842800271922,1089.615384309879,468.80515732280804,1025.559528118493,604.3792364826185,1083.635341757477,602.1463737594448,1024.78269244407,707.7344186574859,1082.9705897921513,693.9359770505537,1030.4789820467042
201.99650774242048,1150.1151073481626,196.6778639467209,1155.0116318678372,197.66522435084303,1146.8198694629261,199.75854701231486,1160.2624549845864,199.10894516574257,1140.6201651641195,218.3193372458025,1161.5499761959713,212.69305354506747,1133.111820091871,237.69223585599843,1172.3651636174295,236.63707224765005,1127.2659668731292,245.1991112967684,1158.7940015499944,243.89802332804342,1151.714765716505,266.0010296767378,1162.9889197203097,261.7988916345545,1137.0379487752045,296.57806606239393,1160.857386670964,297.84125062315013,1135.7864085986303,322.0353563345156,1149.0067950143969,357.166980226131,1138.1296555590095
174.82841553025898,276.63828145334463,173.13490821397536,277.88596602543635,172.70734299929032,276.6149047660927,175.15413099432925,286.36928004314973,174.32106617112527,276.4213925013624,185.0731625872467,285.0466628226062,188.96587723787988,272.4996965717115,202.5364491657353,288.35938913880506,200.70223647417137,270.4730671808659,202.910716402564,286.95838078305724,209.18020424393993,275.53712867685186,217.74259245517868,281.4851456443076,217.98251746640733,272.9946922052037,240.484782180715,283.6699575238523,242.15085039378766,273.7299308399556,265.8489092198467,281.51898250550045,264.3418439170076,276.89585203680133
98.88008622509902,1314.9615198916783,95.34856023015202,1321.4998391988934,96.97882384756181,1306.4511113164326,90.28407526149553,1334.416027952767,94.27698384237867,1297.527999361625,123.04432423672493,1348.9128911079433,112.73779468234187,1296.3886679987434,166.84265044284334,1359.0391291906783,154.4434355978419,1278.611518982982,188.60501686657906,1361.3557021832603,191.2880851482523,1296.7397896539787,194.32812046360323,1352.9509843531405,193.7347857927676,1311.3346247198929,254.04051411851808,1361.7417018082165,251.6173491606841,1302.3974236047002,314.76910824877905,1346.2970836506356,317.8299809835386,1281.8407164161122
55.03518011230013,381.63840346011193,53.12146740546319,383.0462967983327,51.172460287614946,385.24924735486786,53.20912365588982,389.5149506584298,53.68614630508067,382.920673018877,60.53011142307648,397.4499629277354,62.757520257926714,382.925228851652,76.21270310401027,397.7368251437138,78.5770485230061,381.8248393323383,81.20609638519855,391.8369581946354,81.84023682913376,382.7723305427674,92.96561490900585,393.4058293943787,87.00775054049959,387.2171054663353,112.45722480055781,389.67395216521345,111.99186920564193,387.24872928680946,126.84735269715378,393.7012258884126,127.28646953863621,390.5515420765755
110.65378829017489,446.97798292566125,107.23273815002156,449.70541323056636,107.05374588837495,446.03779663213027,108.39469785237023,453.1420707801926,108.08448254673256,445.6705381521516,121.36739000247553,459.71845476904116,119.52261461682777,443.31694158646417,135.53896376937766,461.36682529240954,134.67107536408352,439.43779122761174,136.82657528012462,456.2258032620543,136.21161511537633,446.2530496925938,153.4410797005375,452.88911071809116,150.74614614609348,446.66374460723733,175.87936639563569,452.4940528055456,175.99658791861128,442.77532161492223,202.48692429854506,443.6148682911529,205.4837095859666,434.8229343428207
302.45796096958185,1207.4206422232887,299.00090993506154,1212.0609732632336,299.12725238853375,1204.1368758337128,299.57641262043774,1211.659045321193,297.58174565609437,1205.9850076559246,301.3965330808271,1194.279821377009,309.67408443319385,1199.9495449592396,318.6922247212064,1209.1598382063175,330.81298721469904,1198.8500924137718,343.2302279441243,1215.2331110861448,343.7353040298789,1200.8352447462107,331.68931454447863,1207.501374482488,339.6102120291931,1204.8978501517968,357.21459514052646,1208.597287878526,353.2964692866813,1205.5088471745773,367.51348488373054,1213.21632683122,368.4658220474229,1210.4295745484224
178.84097125967972,229.98162304840008,175.50279048926788,230.45255820866615,176.215311949873,226.60596149529968,177.46661755934232,238.00042155879913,178.84861467046818,226.6604186916401,189.6737735602529,240.35440606787947,188.2431678025387,231.54914407169116,206.32013092503186,242.73769912838873,207.31568620011612,224.13898263481494,214.691381072287,241.7961264376464,218.46968765472099,229.59567846946578,218.80878094746924,233.1871344880596,221.85706032844536,233.8056558969429,245.09426163160566,235.04316338892096,245.19359069568245,227.27615658284972,264.5767745900576,242.1706731539105,265.2417933240963,231.5407808890633
105.4427953757422,650.7534721727982,102.73391549429489,651.4438446060808,99.66246854670116,646.5032444268326,103.94851060638001,658.2560729186154,103.50432311499773,647.8267147415693,116.15303409288447,662.3719469077384,115.13375043202423,642.4824875807278,129.239077705817,671.7789715395068,129.54587938178952,638.780820609256,137.20836426094104,673.4833919002884,138.69104532915526,640.9659062891438,147.6375826651652,663.1739641117094,145.94580274148177,647.3154844634549,166.26020435073724,667.5349253903199,165.5038476856868,645.4127975058766,188.1922702842634,671.5994542492733,189.40682652056606,643.4088258678748
326.85169472387764,1321.3994719521693,324.2095523222739,1323.7335698347672,324.5899312160666,1314.5675018961886,326.54464419490245,1325.9516307030538,327.47755402620993,1310.5257005507842,336.77584112190465,1327.2305690243118,335.05911080501727,1304.9160955648506,351.991342436123,1332.587392907289,359.1192915455159,1306.1360764987514,360.43650144521916,1334.9819506238612,359.01983433534133,1317.6945086533299,361.02325219032593,1328.4240494687876,364.16041840822584,1308.4748022982008,362.19980998896926,1332.3655016778473,366.0475770358381,1317.7358775260484,388.5551170978386,1337.0492809480331,384.8124600878855,1319.2013742028892
232.76552714039428,1068.2248704821911,226.36803718559784,1078.663688473004,222.7576922214931,1058.9619155875846,239.00643504232528,1094.0773938808013,234.67883861076018,1041.0592220848516,303.4150692956645,1098.209527178024,310.6270126527642,1016.3728307895769,384.20270567837986,1141.8112209623894,391.46329799769416,975.6540358631268,395.20935303900467,1092.0617319928178,400.14592132497256,1022.4024428804984,461.38438094139985,1090.9122318901289,468.1301595113706,1026.4251694686707,604.7012892240468,1083.9252875038635,602.6305106768292,1024.6924727289456,707.7512686694768,1082.954672198318,693.8822344009385,1030.4028931934965
201.93095741378627,1150.5802257404794,196.90306415540084,1154.7957103913925,197.43009305955755,1146.9953838231227,199.49997698383027,1160.6842485831964,198.72376103325635,1140.5803842857317,218.8126680457692,1161.6588486488258,213.16191275988575,1132.9424632607122,238.1717931102173,1171.7972059115837,237.1905194057667,1128.2785791956094,245.25407277415647,1157.5324163084413,244.16849174570615,1146.5881442974037,266.97747606488997,1163.107559386794,263.84918504414554,1135.547874883585,297.87184922359637,1161.0712121092733,304.8342263754127,1138.6290742952583,323.46390461543956,1150.8237991452154,357.05980929279593,1139.352917569432
174.82191559541812,276.6463853715919,173.13094912348566,277.8888155506775,172.6988248833961,276.6220264345454,175.1543143344392,286.3671695881992,174.30963669107655,276.4242000867773,185.07377068127633,285.04597272182866,188.95863098400503,272.49752284957987,202.53806755016146,288.35959907623084,200.69910337407234,270.46154230724454,202.90842417124153,286.95805527281476,209.17901547290626,275.5317339284044,217.74227089006436,281.4859448839512,217.98135119293298,272.9818070276152,240.48714064485205,283.66763224643944,242.1523553905149,273.70860062558967,265.8490647229766,281.5109629434946,264.35421409500276,276.8893075175486
99.00303352690142,1314.8940310857993,95.39304996358936,1321.4683180833347,97.04661457314184,1306.2610552746576,90.26780646645011,1334.3529428286456,94.34456435076454,1297.5637616421145,123.07360777983794,1349.0184212425982,112.89095566634919,1296.3999536247193,167.09034869077598,1358.737467696802,154.63405939761657,1278.7491976625283,188.66785356960668,1361.3937885496903,191.2614854739741,1296.7293363905771,194.39597742199786,1352.9953223749228,193.7588638206119,1311.349754988806,253.98234202944,1361.7578088461514,251.61394536995152,1302.397973111742,314.76323464598926,1346.2972604651304,317.84008484739957,1281.8432065932966
55.03673034411996,381.63199333893886,53.12267159482417,383.03827443636686,51.17559434760983,385.2475698809646,53.215452249319,389.5146580328239,53.695293152765586,382.9208476887216,60.51887464212238,397.4443877903761,62.75712766051848,382.9235503054236,76.20078695675866,397.7505416115518,78.56662693361422,381.82344578629295,81.2319465007942,391.88189767165335,81.84471030381941,382.77502327024905,92.93618354192984,393.39770450621825,87.00329662369215,387.2070940008764,112.4540677030622,389.6590883095149,111.98400597870071,387.23123656654656,126.84204003350932,393.69869138845735,127.28448783362566,390.5463377254075
110.6384832305766,447.0076353360066,107.23650814102614,449.760332956468,107.0545819576722,446.06999092955937,108.39099793376371,453.1826823530937,108.09322239857129,445.6334402311723,121.253646182214,459.78398193486464,119.53190160930878,443.37813703545925,135.45226165543951,461.4850372203249,134.60890626862908,439.47580110151773,136.69177326440587,456.2757578844332,136.22506325642638,446.22563105458585,153.43845246555864,452.8416472260745,150.769215803333,446.7050049368259,175.74968542434962,452.56684223355757,175.93506915260448,442.7973743381133,202.4912966242041,443.6327022490931,205.46554259685078,434.8295596438978
302.3451492082039,1207.21840456834,299.06886048330284,1212.051438625004,299.08902597560683,1203.940949169439,299.61361674426985,1211.8380218617062,297.60380598283325,1205.7942743812732,309.5466383394524,1219.879041092896,309.8810602989801,1200.083979736201,325.8966672120534,1231.1498600315886,330.805967496248,1199.3738653211776,337.08079043883424,1234.299926201792,343.50701247656997,1201.1402554688261,341.9362808807032,1210.8875264729268,339.139549290034,1205.263745587422,368.031369579916,1210.3007392148559,356.5527109464306,1208.4400173427537,381.80155929181467,1209.4181055627969,367.47231854974723,1209.2903120526419
178.63491017465154,226.99133249945098,175.50878719870218,230.46333960354917,176.19035393749567,226.6600617265279,177.37754018308954,237.951996310312,178.73359994808314,226.61822484347547,190.87831544298382,237.03645014129907,189.07663578200538,226.87746825409332,206.26335692427918,242.79245371622446,207.35236766065043,224.149032942272,214.72516412726097,241.86096540904802,218.53067559831516,229.56507192807294,218.79477078739106,233.29248208915237,222.99919242183404,232.42846876677592,245.0595407583729,234.78782896074634,245.1624507139691,227.1322951150524,264.5752896311565,242.2557028155349,265.1693231061809,231.4663743947956
